"DateTime","(deg F) Mean Temperature (CFSR) at Polygon 1, 1990-01-01 to 1999-12-31"
"1990-11-07:12 AM",40.9028
"1990-11-08:12 AM",40.3313
"1990-11-09:12 AM",42.0568
"1990-11-10:12 AM",42.8346
"1990-11-11:12 AM",42.8556
"1990-11-12:12 AM",43.0767
"1990-11-13:12 AM",43.3353
"1990-11-14:12 AM",48.6401
"1990-11-15:12 AM",53.838
"1990-11-16:12 AM",53.4249
"1990-11-17:12 AM",45.9873
"1990-11-18:12 AM",43.4048
"1990-11-19:12 AM",45.5124
"1990-11-20:12 AM",50.8476
"1990-11-21:12 AM",54.6629
"1990-11-22:12 AM",51.5914
"1990-11-23:12 AM",48.9943
"1990-11-24:12 AM",46.9828
"1990-11-25:12 AM",47.9876
"1990-11-26:12 AM",51.0951
"1990-11-27:12 AM",54.916
"1990-11-28:12 AM",47.3331
"1990-11-29:12 AM",39.2646
"1990-11-30:12 AM",38.6866
"1990-12-01:12 AM",41.358
"1990-12-02:12 AM",42.7536
"1990-12-03:12 AM",41.5486
"1990-12-04:12 AM",33.1165
"1990-12-05:12 AM",32.7686
"1990-12-06:12 AM",36.019
"1990-12-07:12 AM",36.9594
"1990-12-08:12 AM",37.9897
"1990-12-09:12 AM",40.2496
"1990-12-10:12 AM",41.5344
"1990-12-11:12 AM",41.9272
"1990-12-12:12 AM",45.5722
"1990-12-13:12 AM",42.1639
"1990-12-14:12 AM",38.3063
"1990-12-15:12 AM",43.4381
"1990-12-16:12 AM",41.1327
"1990-12-17:12 AM",43.4401
"1990-12-18:12 AM",43.0812
"1990-12-19:12 AM",39.3499
"1990-12-20:12 AM",39.4315
"1990-12-21:12 AM",38.6654
"1990-12-22:12 AM",32.3215
"1990-12-23:12 AM",27.1168
"1990-12-24:12 AM",21.5343
"1990-12-25:12 AM",20.8292
"1990-12-26:12 AM",20.2888
"1990-12-27:12 AM",26.2335
"1990-12-28:12 AM",35.3934
"1990-12-29:12 AM",39.3312
"1990-12-30:12 AM",32.2383
"1990-12-31:12 AM",23.5085
"1991-01-01:12 AM",27.6215
"1991-01-02:12 AM",27.3792
"1991-01-03:12 AM",24.5782
"1991-01-04:12 AM",23.9925
"1991-01-05:12 AM",30.7776
"1991-01-06:12 AM",31.2566
"1991-01-07:12 AM",27.1839
"1991-01-08:12 AM",29.0266
"1991-01-09:12 AM",29.2199
"1991-01-10:12 AM",30.2097
"1991-01-11:12 AM",33.5543
"1991-01-12:12 AM",30.7242
"1991-01-13:12 AM",30.0612
"1991-01-14:12 AM",34.5294
"1991-01-15:12 AM",37.8131
"1991-01-16:12 AM",39.4263
"1991-01-17:12 AM",34.9855
"1991-01-18:12 AM",35.6522
"1991-01-19:12 AM",37.6115
"1991-01-20:12 AM",33.7597
"1991-01-21:12 AM",20.9579
"1991-01-22:12 AM",20.9691
"1991-01-23:12 AM",27.3036
"1991-01-24:12 AM",24.8198
"1991-01-25:12 AM",20.9473
"1991-01-26:12 AM",25.646
"1991-01-27:12 AM",31.9071
"1991-01-28:12 AM",33.1335
"1991-01-29:12 AM",31.393
"1991-01-30:12 AM",30.639
"1991-01-31:12 AM",27.2725
"1991-02-01:12 AM",30.513
"1991-02-02:12 AM",37.9551
"1991-02-03:12 AM",43.0079
"1991-02-04:12 AM",46.4857
"1991-02-05:12 AM",47.7214
"1991-02-06:12 AM",46.1797
"1991-02-07:12 AM",42.8711
"1991-02-08:12 AM",39.9384
"1991-02-09:12 AM",39.8869
"1991-02-10:12 AM",38.5484
"1991-02-11:12 AM",34.3578
"1991-02-12:12 AM",34.7504
"1991-02-13:12 AM",41.9477
"1991-02-14:12 AM",36.5256
"1991-02-15:12 AM",22.5063
"1991-02-16:12 AM",23.4057
"1991-02-17:12 AM",35.5856
"1991-02-18:12 AM",42.7051
"1991-02-19:12 AM",43.9979
"1991-02-20:12 AM",42.4306
"1991-02-21:12 AM",44.1462
"1991-02-22:12 AM",41.5681
"1991-02-23:12 AM",33.5575
"1991-02-24:12 AM",34.4133
"1991-02-25:12 AM",32.9556
"1991-02-26:12 AM",30.4473
"1991-02-27:12 AM",31.8117
"1991-02-28:12 AM",38.5835
"1991-03-01:12 AM",48.2364
"1991-03-02:12 AM",45.6883
"1991-03-03:12 AM",37.4484
"1991-03-04:12 AM",37.2013
"1991-03-05:12 AM",44.247
"1991-03-06:12 AM",46.4788
"1991-03-07:12 AM",38.9786
"1991-03-08:12 AM",37.629
"1991-03-09:12 AM",37.4529
"1991-03-10:12 AM",37.8122
"1991-03-11:12 AM",40.7228
"1991-03-12:12 AM",42.4251
"1991-03-13:12 AM",40.8364
"1991-03-14:12 AM",37.7767
"1991-03-15:12 AM",36.9725
"1991-03-16:12 AM",40.4751
"1991-03-17:12 AM",44.7251
"1991-03-18:12 AM",45.6102
"1991-03-19:12 AM",45.9754
"1991-03-20:12 AM",49.2888
"1991-03-21:12 AM",53.7102
"1991-03-22:12 AM",55.6578
"1991-03-23:12 AM",51.8275
"1991-03-24:12 AM",49.617
"1991-03-25:12 AM",51.8621
"1991-03-26:12 AM",57.767
"1991-03-27:12 AM",57.9421
"1991-03-28:12 AM",49.8441
"1991-03-29:12 AM",43.6739
"1991-03-30:12 AM",37.6693
"1991-03-31:12 AM",41.8415
"1991-04-01:12 AM",45.6951
"1991-04-02:12 AM",48.196
"1991-04-03:12 AM",51.289
"1991-04-04:12 AM",55.5168
"1991-04-05:12 AM",59.4077
"1991-04-06:12 AM",63.0468
"1991-04-07:12 AM",64.3921
"1991-04-08:12 AM",62.7829
"1991-04-09:12 AM",58.6656
"1991-04-10:12 AM",51.5196
"1991-04-11:12 AM",49.0314
"1991-04-12:12 AM",51.0766
"1991-04-13:12 AM",53.9701
"1991-04-14:12 AM",55.1169
"1991-04-15:12 AM",54.6008
"1991-04-16:12 AM",56.057
"1991-04-17:12 AM",57.4659
"1991-04-18:12 AM",56.1515
"1991-04-19:12 AM",53.5442
"1991-04-20:12 AM",49.8313
"1991-04-21:12 AM",47.566
"1991-04-22:12 AM",49.4866
"1991-04-23:12 AM",52.2865
"1991-04-24:12 AM",54.8784
"1991-04-25:12 AM",57.796
"1991-04-26:12 AM",61.3197
"1991-04-27:12 AM",64.1689
"1991-04-28:12 AM",64.2839
"1991-04-29:12 AM",62.9641
"1991-04-30:12 AM",59.1885
"1991-05-01:12 AM",58.0201
"1991-05-02:12 AM",56.5749
"1991-05-03:12 AM",57.5269
"1991-05-04:12 AM",59.0014
"1991-05-05:12 AM",58.1311
"1991-05-06:12 AM",54.7291
"1991-05-07:12 AM",54.9502
"1991-05-08:12 AM",58.534
"1991-05-09:12 AM",61.835
"1991-05-10:12 AM",65.5441
"1991-05-11:12 AM",68.6525
"1991-05-12:12 AM",71.249
"1991-05-13:12 AM",71.7759
"1991-05-14:12 AM",71.5093
"1991-05-15:12 AM",70.9255
"1991-05-16:12 AM",71.5296
"1991-05-17:12 AM",68.598
"1991-05-18:12 AM",63.4071
"1991-05-19:12 AM",62.0429
"1991-05-20:12 AM",64.2146
"1991-05-21:12 AM",67.9287
"1991-05-22:12 AM",70.4948
"1991-05-23:12 AM",70.5076
"1991-05-24:12 AM",71.5348
"1991-05-25:12 AM",72.0498
"1991-05-26:12 AM",71.6979
"1991-05-27:12 AM",73.2094
"1991-05-28:12 AM",74.8992
"1991-05-29:12 AM",74.8906
"1991-05-30:12 AM",74.4127
"1991-05-31:12 AM",75.0227
"1991-06-01:12 AM",74.5948
"1991-06-02:12 AM",73.5962
"1991-06-03:12 AM",72.6411
"1991-06-04:12 AM",69.6889
"1991-06-05:12 AM",67.377
"1991-06-06:12 AM",66.5865
"1991-06-07:12 AM",67.5423
"1991-06-08:12 AM",68.7947
"1991-06-09:12 AM",70.509
"1991-06-10:12 AM",71.8882
"1991-06-11:12 AM",72.0621
"1991-06-12:12 AM",72.9014
"1991-06-13:12 AM",73.1082
"1991-06-14:12 AM",75.0524
"1991-06-15:12 AM",76.0312
"1991-06-16:12 AM",73.8982
"1991-06-17:12 AM",73.3937
"1991-06-18:12 AM",74.2302
"1991-06-19:12 AM",74.053
"1991-06-20:12 AM",75.1591
"1991-06-21:12 AM",74.116
"1991-06-22:12 AM",71.3003
"1991-06-23:12 AM",69.9546
"1991-06-24:12 AM",71.4583
"1991-06-25:12 AM",74.1807
"1991-06-26:12 AM",76.5736
"1991-06-27:12 AM",77.3785
"1991-06-28:12 AM",77.7403
"1991-06-29:12 AM",77.7511
"1991-06-30:12 AM",76.2832
"1991-07-01:12 AM",76.4389
"1991-07-02:12 AM",76.2431
"1991-07-03:12 AM",74.6445
"1991-07-04:12 AM",73.9677
"1991-07-05:12 AM",75.6637
"1991-07-06:12 AM",77.8309
"1991-07-07:12 AM",78.0602
"1991-07-08:12 AM",76.0204
"1991-07-09:12 AM",74.2912
"1991-07-10:12 AM",74.964
"1991-07-11:12 AM",75.7146
"1991-07-12:12 AM",76.204
"1991-07-13:12 AM",75.5515
"1991-07-14:12 AM",74.5534
"1991-07-15:12 AM",75.5488
"1991-07-16:12 AM",77.7279
"1991-07-17:12 AM",78.8245
"1991-07-18:12 AM",79.6712
"1991-07-19:12 AM",80.4277
"1991-07-20:12 AM",80.6058
"1991-07-21:12 AM",80.9708
"1991-07-22:12 AM",80.4942
"1991-07-23:12 AM",78.7681
"1991-07-24:12 AM",74.6002
"1991-07-25:12 AM",71.9274
"1991-07-26:12 AM",71.6153
"1991-07-27:12 AM",71.5962
"1991-07-28:12 AM",71.7791
"1991-07-29:12 AM",72.3439
"1991-07-30:12 AM",73.7334
"1991-07-31:12 AM",75.8656
"1991-08-01:12 AM",77.8737
"1991-08-02:12 AM",78.3007
"1991-08-03:12 AM",76.7196
"1991-08-04:12 AM",74.9613
"1991-08-05:12 AM",73.4207
"1991-08-06:12 AM",73.5382
"1991-08-07:12 AM",75.321
"1991-08-08:12 AM",75.259
"1991-08-09:12 AM",72.9041
"1991-08-10:12 AM",72.6064
"1991-08-11:12 AM",72.777
"1991-08-12:12 AM",72.9154
"1991-08-13:12 AM",73.364
"1991-08-14:12 AM",73.4787
"1991-08-15:12 AM",74.403
"1991-08-16:12 AM",74.9334
"1991-08-17:12 AM",75.3901
"1991-08-18:12 AM",73.9863
"1991-08-19:12 AM",71.5003
"1991-08-20:12 AM",70.4174
"1991-08-21:12 AM",71.4821
"1991-08-22:12 AM",74.125
"1991-08-23:12 AM",74.4534
"1991-08-24:12 AM",75.1422
"1991-08-25:12 AM",76.6758
"1991-08-26:12 AM",77.3816
"1991-08-27:12 AM",77.6892
"1991-08-28:12 AM",78.2701
"1991-08-29:12 AM",78.6114
"1991-08-30:12 AM",77.4486
"1991-08-31:12 AM",73.2274
"1991-09-01:12 AM",69.4261
"1991-09-02:12 AM",71.1621
"1991-09-03:12 AM",71.9224
"1991-09-04:12 AM",69.7246
"1991-09-05:12 AM",69.1092
"1991-09-06:12 AM",70.2829
"1991-09-07:12 AM",72.7597
"1991-09-08:12 AM",73.1397
"1991-09-09:12 AM",74.3441
"1991-09-10:12 AM",72.7569
"1991-09-11:12 AM",70.7493
"1991-09-12:12 AM",71.4828
"1991-09-13:12 AM",73.017
"1991-09-14:12 AM",74.422
"1991-09-15:12 AM",75.5085
"1991-09-16:12 AM",73.8093
"1991-09-17:12 AM",69.9265
"1991-09-18:12 AM",63.8164
"1991-09-19:12 AM",55.3975
"1991-09-20:12 AM",52.2754
"1991-09-21:12 AM",55.2317
"1991-09-22:12 AM",59.7884
"1991-09-23:12 AM",59.6219
"1991-09-24:12 AM",59.1062
"1991-09-25:12 AM",57.3341
"1991-09-26:12 AM",54.815
"1991-09-27:12 AM",52.7423
"1991-09-28:12 AM",55.2735
"1991-09-29:12 AM",59.7594
"1991-09-30:12 AM",61.8487
"1991-10-01:12 AM",63.9484
"1991-10-02:12 AM",66.3431
"1991-10-03:12 AM",64.5485
"1991-10-04:12 AM",63.0138
"1991-10-05:12 AM",57.5497
"1991-10-06:12 AM",49.9262
"1991-10-07:12 AM",48.2571
"1991-10-08:12 AM",54.4845
"1991-10-09:12 AM",58.0289
"1991-10-10:12 AM",58.1931
"1991-10-11:12 AM",58.9771
"1991-10-12:12 AM",56.835
"1991-10-13:12 AM",54.7531
"1991-10-14:12 AM",54.4321
"1991-10-15:12 AM",51.6463
"1991-10-16:12 AM",51.8135
"1991-10-17:12 AM",55.8205
"1991-10-18:12 AM",54.8078
"1991-10-19:12 AM",49.8688
"1991-10-20:12 AM",48.8208
"1991-10-21:12 AM",53.3962
"1991-10-22:12 AM",60.1205
"1991-10-23:12 AM",63.0928
"1991-10-24:12 AM",62.7166
"1991-10-25:12 AM",59.7276
"1991-10-26:12 AM",59.9225
"1991-10-27:12 AM",60.2578
"1991-10-28:12 AM",59.4878
"1991-10-29:12 AM",54.4363
"1991-10-30:12 AM",46.9263
"1991-10-31:12 AM",46.9198
"1991-11-01:12 AM",45.1252
"1991-11-02:12 AM",36.23
"1991-11-03:12 AM",30.3354
"1991-11-04:12 AM",26.7292
"1991-11-05:12 AM",30.5227
"1991-11-06:12 AM",33.0343
"1991-11-07:12 AM",31.971
"1991-11-08:12 AM",29.7435
"1991-11-09:12 AM",32.1858
"1991-11-10:12 AM",34.7022
"1991-11-11:12 AM",37.36
"1991-11-12:12 AM",39.5402
"1991-11-13:12 AM",43.5731
"1991-11-14:12 AM",48.9904
"1991-11-15:12 AM",51.8799
"1991-11-16:12 AM",49.6681
"1991-11-17:12 AM",48.0758
"1991-11-18:12 AM",51.6569
"1991-11-19:12 AM",55.2526
"1991-11-20:12 AM",52.5727
"1991-11-21:12 AM",49.6713
"1991-11-22:12 AM",46.9438
"1991-11-23:12 AM",41.0293
"1991-11-24:12 AM",33.6106
"1991-11-25:12 AM",29.0293
"1991-11-26:12 AM",32.4153
"1991-11-27:12 AM",38.572
"1991-11-28:12 AM",42.897
"1991-11-29:12 AM",48.493
"1991-11-30:12 AM",48.8354
"1991-12-01:12 AM",41.5852
"1991-12-02:12 AM",39.0346
"1991-12-03:12 AM",35.1496
"1991-12-04:12 AM",24.2434
"1991-12-05:12 AM",27.7367
"1991-12-06:12 AM",34.632
"1991-12-07:12 AM",44.1036
"1991-12-08:12 AM",49.5743
"1991-12-09:12 AM",47.9865
"1991-12-10:12 AM",42.9615
"1991-12-11:12 AM",44.1106
"1991-12-12:12 AM",48.9951
"1991-12-13:12 AM",49.0246
"1991-12-14:12 AM",41.0365
"1991-12-15:12 AM",30.2504
"1991-12-16:12 AM",30.3831
"1991-12-17:12 AM",34.0086
"1991-12-18:12 AM",28.897
"1991-12-19:12 AM",27.6143
"1991-12-20:12 AM",35.163
"1991-12-21:12 AM",39.544
"1991-12-22:12 AM",41.3613
"1991-12-23:12 AM",42.7606
"1991-12-24:12 AM",35.6677
"1991-12-25:12 AM",33.499
"1991-12-26:12 AM",35.5122
"1991-12-27:12 AM",37.5834
"1991-12-28:12 AM",36.964
"1991-12-29:12 AM",37.2717
"1991-12-30:12 AM",35.2071
"1991-12-31:12 AM",34.8804
"1992-01-01:12 AM",36.2089
"1992-01-02:12 AM",39.1753
"1992-01-03:12 AM",40.5203
"1992-01-04:12 AM",39.7713
"1992-01-05:12 AM",39.7627
"1992-01-06:12 AM",38.6676
"1992-01-07:12 AM",38.8188
"1992-01-08:12 AM",39.7553
"1992-01-09:12 AM",38.0975
"1992-01-10:12 AM",34.9779
"1992-01-11:12 AM",34.4718
"1992-01-12:12 AM",37.7119
"1992-01-13:12 AM",39.7323
"1992-01-14:12 AM",31.4452
"1992-01-15:12 AM",20.3365
"1992-01-16:12 AM",18.4114
"1992-01-17:12 AM",23.9671
"1992-01-18:12 AM",20.1263
"1992-01-19:12 AM",21.2556
"1992-01-20:12 AM",27.6658
"1992-01-21:12 AM",33.6281
"1992-01-22:12 AM",37.7015
"1992-01-23:12 AM",38.3891
"1992-01-24:12 AM",29.1198
"1992-01-25:12 AM",28.8549
"1992-01-26:12 AM",30.1687
"1992-01-27:12 AM",34.1236
"1992-01-28:12 AM",35.4909
"1992-01-29:12 AM",37.9564
"1992-01-30:12 AM",40.082
"1992-01-31:12 AM",39.4529
"1992-02-01:12 AM",35.605
"1992-02-02:12 AM",37.4176
"1992-02-03:12 AM",40.8492
"1992-02-04:12 AM",38.7777
"1992-02-05:12 AM",35.0251
"1992-02-06:12 AM",35.0429
"1992-02-07:12 AM",32.9173
"1992-02-08:12 AM",27.4017
"1992-02-09:12 AM",25.6606
"1992-02-10:12 AM",31.1576
"1992-02-11:12 AM",33.1821
"1992-02-12:12 AM",30.988
"1992-02-13:12 AM",36.4699
"1992-02-14:12 AM",40.6537
"1992-02-15:12 AM",43.9531
