"DateTime","(deg F) Mean Temperature (CFSR) at Polygon 1, 2000-01-01 to 2009-12-31"
"2000-11-27:12 AM",41.4687
"2000-11-28:12 AM",42.4314
"2000-11-29:12 AM",42.1941
"2000-11-30:12 AM",37.1863
"2000-12-01:12 AM",36.7713
"2000-12-02:12 AM",33.2209
"2000-12-03:12 AM",30.0778
"2000-12-04:12 AM",31.6603
"2000-12-05:12 AM",28.3102
"2000-12-06:12 AM",27.1603
"2000-12-07:12 AM",31.6701
"2000-12-08:12 AM",31.8888
"2000-12-09:12 AM",32.371
"2000-12-10:12 AM",34.4226
"2000-12-11:12 AM",33.539
"2000-12-12:12 AM",23.009
"2000-12-13:12 AM",23.788
"2000-12-14:12 AM",28.8165
"2000-12-15:12 AM",30.9061
"2000-12-16:12 AM",36.7507
"2000-12-17:12 AM",25.3501
"2000-12-18:12 AM",23.9184
"2000-12-19:12 AM",20.2921
"2000-12-20:12 AM",21.2634
"2000-12-21:12 AM",21.5211
"2000-12-22:12 AM",16.5405
"2000-12-23:12 AM",20.3013
"2000-12-24:12 AM",19.7305
"2000-12-25:12 AM",17.6473
"2000-12-26:12 AM",21.8678
"2000-12-27:12 AM",23.3146
"2000-12-28:12 AM",23.0788
"2000-12-29:12 AM",23.4838
"2000-12-30:12 AM",21.3165
"2000-12-31:12 AM",19.9314
"2001-01-01:12 AM",18.9903
"2001-01-02:12 AM",18.151
"2001-01-03:12 AM",23.3776
"2001-01-04:12 AM",29.1313
"2001-01-05:12 AM",33.5777
"2001-01-06:12 AM",35.4848
"2001-01-07:12 AM",35.62
"2001-01-08:12 AM",31.03
"2001-01-09:12 AM",27.4662
"2001-01-10:12 AM",30.8703
"2001-01-11:12 AM",35.1484
"2001-01-12:12 AM",35.0096
"2001-01-13:12 AM",35.0537
"2001-01-14:12 AM",38.8033
"2001-01-15:12 AM",37.9362
"2001-01-16:12 AM",34.5751
"2001-01-17:12 AM",32.1291
"2001-01-18:12 AM",33.8083
"2001-01-19:12 AM",31.0755
"2001-01-20:12 AM",25.4401
"2001-01-21:12 AM",25.9687
"2001-01-22:12 AM",29.1286
"2001-01-23:12 AM",32.99
"2001-01-24:12 AM",32.4979
"2001-01-25:12 AM",28.8324
"2001-01-26:12 AM",32.4903
"2001-01-27:12 AM",32.4941
"2001-01-28:12 AM",33.7327
"2001-01-29:12 AM",38.6168
"2001-01-30:12 AM",42.0723
"2001-01-31:12 AM",38.7801
"2001-02-01:12 AM",32.3636
"2001-02-02:12 AM",25.979
"2001-02-03:12 AM",28.9002
"2001-02-04:12 AM",34.4759
"2001-02-05:12 AM",35.9116
"2001-02-06:12 AM",37.8882
"2001-02-07:12 AM",39.3235
"2001-02-08:12 AM",44.2209
"2001-02-09:12 AM",42.3867
"2001-02-10:12 AM",28.7614
"2001-02-11:12 AM",26.8788
"2001-02-12:12 AM",33.2625
"2001-02-13:12 AM",39.3726
"2001-02-14:12 AM",42.2607
"2001-02-15:12 AM",40.7453
"2001-02-16:12 AM",36.9883
"2001-02-17:12 AM",26.5622
"2001-02-18:12 AM",26.3172
"2001-02-19:12 AM",35.649
"2001-02-20:12 AM",40.2078
"2001-02-21:12 AM",34.9158
"2001-02-22:12 AM",31.9219
"2001-02-23:12 AM",32.9209
"2001-02-24:12 AM",41.7465
"2001-02-25:12 AM",44.5357
"2001-02-26:12 AM",39.4819
"2001-02-27:12 AM",36.2959
"2001-02-28:12 AM",33.7129
"2001-03-01:12 AM",35.796
"2001-03-02:12 AM",40.4553
"2001-03-03:12 AM",41.1989
"2001-03-04:12 AM",37.8262
"2001-03-05:12 AM",33.5212
"2001-03-06:12 AM",32.8429
"2001-03-07:12 AM",35.9861
"2001-03-08:12 AM",37.5737
"2001-03-09:12 AM",36.3668
"2001-03-10:12 AM",37.2403
"2001-03-11:12 AM",39.2349
"2001-03-12:12 AM",43.7875
"2001-03-13:12 AM",46.3314
"2001-03-14:12 AM",45.5531
"2001-03-15:12 AM",44.6272
"2001-03-16:12 AM",40.9217
"2001-03-17:12 AM",38.5268
"2001-03-18:12 AM",37.3165
"2001-03-19:12 AM",39.3381
"2001-03-20:12 AM",40.8034
"2001-03-21:12 AM",42.935
"2001-03-22:12 AM",44.5455
"2001-03-23:12 AM",44.706
"2001-03-24:12 AM",40.5018
"2001-03-25:12 AM",33.0744
"2001-03-26:12 AM",31.1835
"2001-03-27:12 AM",33.3295
"2001-03-28:12 AM",37.8396
"2001-03-29:12 AM",42.7429
"2001-03-30:12 AM",44.9562
"2001-03-31:12 AM",45.7142
"2001-04-01:12 AM",43.6167
"2001-04-02:12 AM",46.4292
"2001-04-03:12 AM",50.6116
"2001-04-04:12 AM",51.917
"2001-04-05:12 AM",54.8636
"2001-04-06:12 AM",58.6288
"2001-04-07:12 AM",60.7374
"2001-04-08:12 AM",59.8532
"2001-04-09:12 AM",61.1784
"2001-04-10:12 AM",60.5224
"2001-04-11:12 AM",60.7744
"2001-04-12:12 AM",58.0933
"2001-04-13:12 AM",56.9487
"2001-04-14:12 AM",57.5065
"2001-04-15:12 AM",56.1621
"2001-04-16:12 AM",48.5836
"2001-04-17:12 AM",43.5128
"2001-04-18:12 AM",43.2732
"2001-04-19:12 AM",49.9467
"2001-04-20:12 AM",57.439
"2001-04-21:12 AM",61.5344
"2001-04-22:12 AM",61.7796
"2001-04-23:12 AM",61.0905
"2001-04-24:12 AM",56.1976
"2001-04-25:12 AM",54.068
"2001-04-26:12 AM",56.9406
"2001-04-27:12 AM",59.626
"2001-04-28:12 AM",59.6728
"2001-04-29:12 AM",61.0556
"2001-04-30:12 AM",63.9365
"2001-05-01:12 AM",66.8539
"2001-05-02:12 AM",66.9582
"2001-05-03:12 AM",66.7188
"2001-05-04:12 AM",65.5893
"2001-05-05:12 AM",63.0234
"2001-05-06:12 AM",62.9424
"2001-05-07:12 AM",61.6748
"2001-05-08:12 AM",61.448
"2001-05-09:12 AM",64.3066
"2001-05-10:12 AM",66.8129
"2001-05-11:12 AM",65.7234
"2001-05-12:12 AM",63.0275
"2001-05-13:12 AM",61.2126
"2001-05-14:12 AM",64.0537
"2001-05-15:12 AM",68.2552
"2001-05-16:12 AM",69.0841
"2001-05-17:12 AM",68.8154
"2001-05-18:12 AM",68.5297
"2001-05-19:12 AM",68.5522
"2001-05-20:12 AM",67.6035
"2001-05-21:12 AM",64.0254
"2001-05-22:12 AM",59.6694
"2001-05-23:12 AM",58.5066
"2001-05-24:12 AM",59.7862
"2001-05-25:12 AM",60.2184
"2001-05-26:12 AM",61.5724
"2001-05-27:12 AM",63.7075
"2001-05-28:12 AM",65.1411
"2001-05-29:12 AM",64.8752
"2001-05-30:12 AM",63.9401
"2001-05-31:12 AM",63.0793
"2001-06-01:12 AM",62.6376
"2001-06-02:12 AM",63.7128
"2001-06-03:12 AM",63.689
"2001-06-04:12 AM",65.4066
"2001-06-05:12 AM",66.9852
"2001-06-06:12 AM",67.9969
"2001-06-07:12 AM",68.5285
"2001-06-08:12 AM",68.9394
"2001-06-09:12 AM",69.5874
"2001-06-10:12 AM",71.4702
"2001-06-11:12 AM",73.8001
"2001-06-12:12 AM",74.5489
"2001-06-13:12 AM",76.1664
"2001-06-14:12 AM",76.9627
"2001-06-15:12 AM",74.0455
"2001-06-16:12 AM",73.0479
"2001-06-17:12 AM",72.6931
"2001-06-18:12 AM",74.0813
"2001-06-19:12 AM",73.8655
"2001-06-20:12 AM",72.4829
"2001-06-21:12 AM",70.3596
"2001-06-22:12 AM",68.5283
"2001-06-23:12 AM",69.1619
"2001-06-24:12 AM",71.476
"2001-06-25:12 AM",74.2091
"2001-06-26:12 AM",75.4432
"2001-06-27:12 AM",76.2188
"2001-06-28:12 AM",75.5987
"2001-06-29:12 AM",75.5517
"2001-06-30:12 AM",76.217
"2001-07-01:12 AM",71.8934
"2001-07-02:12 AM",68.6651
"2001-07-03:12 AM",72.853
"2001-07-04:12 AM",75.3406
"2001-07-05:12 AM",73.5145
"2001-07-06:12 AM",73.4407
"2001-07-07:12 AM",77.38
"2001-07-08:12 AM",79.3886
"2001-07-09:12 AM",79.9506
"2001-07-10:12 AM",78.8265
"2001-07-11:12 AM",76.1023
"2001-07-12:12 AM",74.0158
"2001-07-13:12 AM",73.1266
"2001-07-14:12 AM",72.6872
"2001-07-15:12 AM",74.1754
"2001-07-16:12 AM",76.1301
"2001-07-17:12 AM",78.6351
"2001-07-18:12 AM",79.2858
"2001-07-19:12 AM",79.6555
"2001-07-20:12 AM",79.6098
"2001-07-21:12 AM",80.1057
"2001-07-22:12 AM",81.117
"2001-07-23:12 AM",81.5616
"2001-07-24:12 AM",80.1736
"2001-07-25:12 AM",77.5773
"2001-07-26:12 AM",74.4123
"2001-07-27:12 AM",73.2501
"2001-07-28:12 AM",74.1758
"2001-07-29:12 AM",75.6698
"2001-07-30:12 AM",78.4434
"2001-07-31:12 AM",80.6952
"2001-08-01:12 AM",80.35
"2001-08-02:12 AM",79.462
"2001-08-03:12 AM",79.0779
"2001-08-04:12 AM",79.8978
"2001-08-05:12 AM",81.1434
"2001-08-06:12 AM",81.3933
"2001-08-07:12 AM",81.6287
"2001-08-08:12 AM",82.3469
"2001-08-09:12 AM",81.8445
"2001-08-10:12 AM",77.2806
"2001-08-11:12 AM",75.1816
"2001-08-12:12 AM",75.7654
"2001-08-13:12 AM",74.439
"2001-08-14:12 AM",73.3392
"2001-08-15:12 AM",72.9894
"2001-08-16:12 AM",74.2273
"2001-08-17:12 AM",74.1569
"2001-08-18:12 AM",73.6961
"2001-08-19:12 AM",73.1664
"2001-08-20:12 AM",73.6108
"2001-08-21:12 AM",75.407
"2001-08-22:12 AM",77.6669
"2001-08-23:12 AM",76.915
"2001-08-24:12 AM",75.7317
"2001-08-25:12 AM",75.8593
"2001-08-26:12 AM",75.646
"2001-08-27:12 AM",75.2052
"2001-08-28:12 AM",74.0003
"2001-08-29:12 AM",74.0781
"2001-08-30:12 AM",73.8691
"2001-08-31:12 AM",71.5532
"2001-09-01:12 AM",69.1961
"2001-09-02:12 AM",71.2092
"2001-09-03:12 AM",72.8586
"2001-09-04:12 AM",72.3898
"2001-09-05:12 AM",72.874
"2001-09-06:12 AM",73.4466
"2001-09-07:12 AM",74.4161
"2001-09-08:12 AM",72.8202
"2001-09-09:12 AM",69.7192
"2001-09-10:12 AM",67.878
"2001-09-11:12 AM",67.537
"2001-09-12:12 AM",68.0513
"2001-09-13:12 AM",66.3917
"2001-09-14:12 AM",63.1931
"2001-09-15:12 AM",61.8415
"2001-09-16:12 AM",62.1477
"2001-09-17:12 AM",64.4349
"2001-09-18:12 AM",66.0335
"2001-09-19:12 AM",66.6093
"2001-09-20:12 AM",66.9762
"2001-09-21:12 AM",66.7627
"2001-09-22:12 AM",66.4705
"2001-09-23:12 AM",64.7431
"2001-09-24:12 AM",58.9865
"2001-09-25:12 AM",54.2127
"2001-09-26:12 AM",54.5452
"2001-09-27:12 AM",56.9359
"2001-09-28:12 AM",57.6522
"2001-09-29:12 AM",58.0492
"2001-09-30:12 AM",57.6558
"2001-10-01:12 AM",59.1584
"2001-10-02:12 AM",63.198
"2001-10-03:12 AM",64.3584
"2001-10-04:12 AM",62.9712
"2001-10-05:12 AM",58.993
"2001-10-06:12 AM",51.2582
"2001-10-07:12 AM",48.7191
"2001-10-08:12 AM",52.516
"2001-10-09:12 AM",58.2814
"2001-10-10:12 AM",62.2317
"2001-10-11:12 AM",61.626
"2001-10-12:12 AM",61.6008
"2001-10-13:12 AM",62.1703
"2001-10-14:12 AM",58.3873
"2001-10-15:12 AM",53.8362
"2001-10-16:12 AM",49.1117
"2001-10-17:12 AM",46.4581
"2001-10-18:12 AM",49.5405
"2001-10-19:12 AM",53.2337
"2001-10-20:12 AM",56.9428
"2001-10-21:12 AM",59.3254
"2001-10-22:12 AM",60.4175
"2001-10-23:12 AM",63.4915
"2001-10-24:12 AM",62.9566
"2001-10-25:12 AM",52.6102
"2001-10-26:12 AM",45.6283
"2001-10-27:12 AM",41.7765
"2001-10-28:12 AM",44.5413
"2001-10-29:12 AM",47.4431
"2001-10-30:12 AM",49.8204
"2001-10-31:12 AM",54.5018
"2001-11-01:12 AM",60.699
"2001-11-02:12 AM",61.1625
"2001-11-03:12 AM",58.3063
"2001-11-04:12 AM",55.6056
"2001-11-05:12 AM",52.3166
"2001-11-06:12 AM",51.5903
"2001-11-07:12 AM",53.5278
"2001-11-08:12 AM",52.358
"2001-11-09:12 AM",48.4268
"2001-11-10:12 AM",49.9676
"2001-11-11:12 AM",48.6381
"2001-11-12:12 AM",48.0306
"2001-11-13:12 AM",51.5275
"2001-11-14:12 AM",55.4347
"2001-11-15:12 AM",57.1568
"2001-11-16:12 AM",56.1276
"2001-11-17:12 AM",54.928
"2001-11-18:12 AM",55.008
"2001-11-19:12 AM",50.524
"2001-11-20:12 AM",43.4863
"2001-11-21:12 AM",42.6324
"2001-11-22:12 AM",47.0041
"2001-11-23:12 AM",52.8109
"2001-11-24:12 AM",55.8145
"2001-11-25:12 AM",52.2349
"2001-11-26:12 AM",51.1459
"2001-11-27:12 AM",48.0364
"2001-11-28:12 AM",43.8922
"2001-11-29:12 AM",44.5629
"2001-11-30:12 AM",45.8958
"2001-12-01:12 AM",45.4905
"2001-12-02:12 AM",46.6821
"2001-12-03:12 AM",48.6028
"2001-12-04:12 AM",53.55
"2001-12-05:12 AM",57.0848
"2001-12-06:12 AM",52.8816
"2001-12-07:12 AM",49.7408
"2001-12-08:12 AM",45.6312
"2001-12-09:12 AM",40.9534
"2001-12-10:12 AM",40.3846
"2001-12-11:12 AM",42.4908
"2001-12-12:12 AM",46.9587
"2001-12-13:12 AM",47.521
"2001-12-14:12 AM",45.1949
"2001-12-15:12 AM",44.0717
"2001-12-16:12 AM",46.4457
"2001-12-17:12 AM",46.3215
"2001-12-18:12 AM",43.3963
"2001-12-19:12 AM",40.0818
"2001-12-20:12 AM",36.9288
"2001-12-21:12 AM",36.9
"2001-12-22:12 AM",41.2489
"2001-12-23:12 AM",37.3635
"2001-12-24:12 AM",31.6062
"2001-12-25:12 AM",27.2786
"2001-12-26:12 AM",26.148
"2001-12-27:12 AM",29.0131
"2001-12-28:12 AM",31.5511
"2001-12-29:12 AM",29.0136
"2001-12-30:12 AM",23.8498
"2001-12-31:12 AM",22.4251
"2002-01-01:12 AM",22.2508
"2002-01-02:12 AM",22.5806
"2002-01-03:12 AM",23.4502
"2002-01-04:12 AM",27.2975
"2002-01-05:12 AM",34.1312
"2002-01-06:12 AM",33.7948
"2002-01-07:12 AM",29.2683
"2002-01-08:12 AM",33.0129
"2002-01-09:12 AM",41.9961
"2002-01-10:12 AM",46.1313
"2002-01-11:12 AM",42.1421
"2002-01-12:12 AM",39.2704
"2002-01-13:12 AM",38.0264
"2002-01-14:12 AM",38.6595
"2002-01-15:12 AM",36.3207
"2002-01-16:12 AM",35.5537
"2002-01-17:12 AM",35.4191
"2002-01-18:12 AM",31.3945
"2002-01-19:12 AM",33.2238
"2002-01-20:12 AM",32.1291
"2002-01-21:12 AM",37.8819
"2002-01-22:12 AM",41.8226
"2002-01-23:12 AM",46.5141
"2002-01-24:12 AM",43.6422
"2002-01-25:12 AM",39.4313
"2002-01-26:12 AM",40.3452
"2002-01-27:12 AM",43.3603
"2002-01-28:12 AM",44.6679
"2002-01-29:12 AM",46.7508
"2002-01-30:12 AM",44.1606
"2002-01-31:12 AM",43.4309
"2002-02-01:12 AM",37.2272
"2002-02-02:12 AM",32.205
"2002-02-03:12 AM",34.129
"2002-02-04:12 AM",28.9674
"2002-02-05:12 AM",28.9846
"2002-02-06:12 AM",33.0073
"2002-02-07:12 AM",35.8295
"2002-02-08:12 AM",38.163
"2002-02-09:12 AM",41.0931
"2002-02-10:12 AM",39.7474
"2002-02-11:12 AM",33.726
"2002-02-12:12 AM",35.7976
"2002-02-13:12 AM",35.0996
"2002-02-14:12 AM",37.2069
