"DateTime","(deg F) Mean Temperature (CFSR) at Polygon 1, 2015-01-01 to 2019-03-12"
"2015-03-08:12 AM",41.0747
"2015-03-09:12 AM",43.4779
"2015-03-10:12 AM",46.693
"2015-03-11:12 AM",48.4111
"2015-03-12:12 AM",48.7512
"2015-03-13:12 AM",48.6921
"2015-03-14:12 AM",50.0454
"2015-03-15:12 AM",51.5158
"2015-03-16:12 AM",52.3006
"2015-03-17:12 AM",47.8828
"2015-03-18:12 AM",44.5282
"2015-03-19:12 AM",45.0165
"2015-03-20:12 AM",47.0622
"2015-03-21:12 AM",47.8454
"2015-03-22:12 AM",46.2664
"2015-03-23:12 AM",44.8452
"2015-03-24:12 AM",44.9017
"2015-03-25:12 AM",46.2769
"2015-03-26:12 AM",45.9937
"2015-03-27:12 AM",45.1618
"2015-03-28:12 AM",45.606
"2015-03-29:12 AM",47.795
"2015-03-30:12 AM",52.1247
"2015-03-31:12 AM",54.1758
"2015-04-01:12 AM",52.5502
"2015-04-02:12 AM",51.1317
"2015-04-03:12 AM",47.9775
"2015-04-04:12 AM",45.3544
"2015-04-05:12 AM",46.7562
"2015-04-06:12 AM",48.8426
"2015-04-07:12 AM",50.7132
"2015-04-08:12 AM",50.8771
"2015-04-09:12 AM",51.4276
"2015-04-10:12 AM",50.8352
"2015-04-11:12 AM",52.151
"2015-04-12:12 AM",53.6502
"2015-04-13:12 AM",54.7551
"2015-04-14:12 AM",53.5708
"2015-04-15:12 AM",51.1637
"2015-04-16:12 AM",51.7766
"2015-04-17:12 AM",55.1059
"2015-04-18:12 AM",56.0932
"2015-04-19:12 AM",54.1054
"2015-04-20:12 AM",51.6321
"2015-04-21:12 AM",51.5559
"2015-04-22:12 AM",51.1894
"2015-04-23:12 AM",50.3487
"2015-04-24:12 AM",51.1441
"2015-04-25:12 AM",51.4522
"2015-04-26:12 AM",50.0418
"2015-04-27:12 AM",50.4862
"2015-04-28:12 AM",52.6809
"2015-04-29:12 AM",55.6702
"2015-04-30:12 AM",56.6605
"2015-05-01:12 AM",58.0073
"2015-05-02:12 AM",60.6351
"2015-05-03:12 AM",61.3785
"2015-05-04:12 AM",60.7692
"2015-05-05:12 AM",59.9527
"2015-05-06:12 AM",59.2264
"2015-05-07:12 AM",59.0693
"2015-05-08:12 AM",57.8737
"2015-05-09:12 AM",56.7459
"2015-05-10:12 AM",56.9041
"2015-05-11:12 AM",56.4805
"2015-05-12:12 AM",55.7874
"2015-05-13:12 AM",55.0254
"2015-05-14:12 AM",56.584
"2015-05-15:12 AM",57.9796
"2015-05-16:12 AM",59.2263
"2015-05-17:12 AM",59.9979
"2015-05-18:12 AM",58.0132
"2015-05-19:12 AM",55.6729
"2015-05-20:12 AM",55.0506
"2015-05-21:12 AM",55.4788
"2015-05-22:12 AM",56.093
"2015-05-23:12 AM",57.9776
"2015-05-24:12 AM",60.3189
"2015-05-25:12 AM",62.071
"2015-05-26:12 AM",63.5153
"2015-05-27:12 AM",65.4314
"2015-05-28:12 AM",65.7279
"2015-05-29:12 AM",64.9148
"2015-05-30:12 AM",63.5007
"2015-05-31:12 AM",62.9998
"2015-06-01:12 AM",63.682
"2015-06-02:12 AM",63.6714
"2015-06-03:12 AM",64.0603
"2015-06-04:12 AM",64.9776
"2015-06-05:12 AM",66.0844
"2015-06-06:12 AM",67.0503
"2015-06-07:12 AM",68.9551
"2015-06-08:12 AM",71.1718
"2015-06-09:12 AM",72.0534
"2015-06-10:12 AM",70.5189
"2015-06-11:12 AM",69.238
"2015-06-12:12 AM",69.4215
"2015-06-13:12 AM",69.2211
"2015-06-14:12 AM",69.3986
"2015-06-15:12 AM",69.489
"2015-06-16:12 AM",69.3217
"2015-06-17:12 AM",70.2939
"2015-06-18:12 AM",71.2229
"2015-06-19:12 AM",71.0238
"2015-06-20:12 AM",71.7541
"2015-06-21:12 AM",72.909
"2015-06-22:12 AM",72.8605
"2015-06-23:12 AM",72.7128
"2015-06-24:12 AM",73.0096
"2015-06-25:12 AM",73.5784
"2015-06-26:12 AM",73.6929
"2015-06-27:12 AM",73.3696
"2015-06-28:12 AM",73.1503
"2015-06-29:12 AM",73.7436
"2015-06-30:12 AM",74.3389
"2015-07-01:12 AM",73.4389
"2015-07-02:12 AM",72.7288
"2015-07-03:12 AM",72.8802
"2015-07-04:12 AM",73.4185
"2015-07-05:12 AM",72.6021
"2015-07-06:12 AM",71.3687
"2015-07-07:12 AM",69.5701
"2015-07-08:12 AM",68.7861
"2015-07-09:12 AM",69.9881
"2015-07-10:12 AM",71.2175
"2015-07-11:12 AM",72.367
"2015-07-12:12 AM",74.0507
"2015-07-13:12 AM",74.889
"2015-07-14:12 AM",74.439
"2015-07-15:12 AM",72.7511
"2015-07-16:12 AM",72.5441
"2015-07-17:12 AM",73.2157
"2015-07-18:12 AM",73.9551
"2015-07-19:12 AM",74.5666
"2015-07-20:12 AM",74.3835
"2015-07-21:12 AM",73.2097
"2015-07-22:12 AM",72.2802
"2015-07-23:12 AM",73.0063
"2015-07-24:12 AM",73.9551
"2015-07-25:12 AM",74.379
"2015-07-26:12 AM",74.8481
"2015-07-27:12 AM",74.201
"2015-07-28:12 AM",73.5913
"2015-07-29:12 AM",73.9549
"2015-07-30:12 AM",74.941
"2015-07-31:12 AM",75.2256
"2015-08-01:12 AM",75.1152
"2015-08-02:12 AM",75.1174
"2015-08-03:12 AM",73.9323
"2015-08-04:12 AM",73.5258
"2015-08-05:12 AM",73.4697
"2015-08-06:12 AM",72.6195
"2015-08-07:12 AM",72.5841
"2015-08-08:12 AM",72.2665
"2015-08-09:12 AM",73.4603
"2015-08-10:12 AM",74.0917
"2015-08-11:12 AM",73.9215
"2015-08-12:12 AM",74.3671
"2015-08-13:12 AM",75.3363
"2015-08-14:12 AM",76.3205
"2015-08-15:12 AM",75.5404
"2015-08-16:12 AM",73.4065
"2015-08-17:12 AM",71.8164
"2015-08-18:12 AM",70.7508
"2015-08-19:12 AM",69.4479
"2015-08-20:12 AM",69.6594
"2015-08-21:12 AM",71.1804
"2015-08-22:12 AM",70.5727
"2015-08-23:12 AM",69.0312
"2015-08-24:12 AM",69.6875
"2015-08-25:12 AM",70.1679
"2015-08-26:12 AM",70.2304
"2015-08-27:12 AM",70.7806
"2015-08-28:12 AM",71.2542
"2015-08-29:12 AM",72.2529
"2015-08-30:12 AM",71.8212
"2015-08-31:12 AM",71.5332
"2015-09-01:12 AM",72.6071
"2015-09-02:12 AM",73.6326
"2015-09-03:12 AM",72.4608
"2015-09-04:12 AM",70.6437
"2015-09-05:12 AM",70.0401
"2015-09-06:12 AM",69.7948
"2015-09-07:12 AM",69.7912
"2015-09-08:12 AM",69.9265
"2015-09-09:12 AM",69.9159
"2015-09-10:12 AM",68.6296
"2015-09-11:12 AM",66.9238
"2015-09-12:12 AM",65.7592
"2015-09-13:12 AM",65.8582
"2015-09-14:12 AM",65.9669
"2015-09-15:12 AM",66.2545
"2015-09-16:12 AM",65.9844
"2015-09-17:12 AM",65.7876
"2015-09-18:12 AM",64.6511
"2015-09-19:12 AM",64.0126
"2015-09-20:12 AM",65.0219
"2015-09-21:12 AM",66.0528
"2015-09-22:12 AM",65.5308
"2015-09-23:12 AM",65.4795
"2015-09-24:12 AM",66.4876
"2015-09-25:12 AM",67.2411
"2015-09-26:12 AM",66.9371
"2015-09-27:12 AM",66.367
"2015-09-28:12 AM",66.0891
"2015-09-29:12 AM",65.1139
"2015-09-30:12 AM",63.7927
"2015-10-01:12 AM",61.4615
"2015-10-02:12 AM",57.5352
"2015-10-03:12 AM",54.185
"2015-10-04:12 AM",54.4195
"2015-10-05:12 AM",56.5065
"2015-10-06:12 AM",58.55
"2015-10-07:12 AM",59.945
"2015-10-08:12 AM",61.6093
"2015-10-09:12 AM",61.2223
"2015-10-10:12 AM",61.0563
"2015-10-11:12 AM",62.5001
"2015-10-12:12 AM",61.939
"2015-10-13:12 AM",60.5633
"2015-10-14:12 AM",59.7076
"2015-10-15:12 AM",59.0536
"2015-10-16:12 AM",55.1723
"2015-10-17:12 AM",52.2293
"2015-10-18:12 AM",52.5492
"2015-10-19:12 AM",54.8742
"2015-10-20:12 AM",56.257
"2015-10-21:12 AM",55.7654
"2015-10-22:12 AM",55.3669
"2015-10-23:12 AM",54.5448
"2015-10-24:12 AM",53.661
"2015-10-25:12 AM",52.1281
"2015-10-26:12 AM",51.2775
"2015-10-27:12 AM",50.8888
"2015-10-28:12 AM",50.7348
"2015-10-29:12 AM",48.6187
"2015-10-30:12 AM",47.6472
"2015-10-31:12 AM",50.673
"2015-11-01:12 AM",53.114
"2015-11-02:12 AM",53.0631
"2015-11-03:12 AM",52.0194
"2015-11-04:12 AM",51.1849
"2015-11-05:12 AM",50.452
"2015-11-06:12 AM",47.592
"2015-11-07:12 AM",45.0419
"2015-11-08:12 AM",44.1023
"2015-11-09:12 AM",44.962
"2015-11-10:12 AM",45.7495
"2015-11-11:12 AM",44.9805
"2015-11-12:12 AM",42.9741
"2015-11-13:12 AM",42.2262
"2015-11-14:12 AM",44.1228
"2015-11-15:12 AM",45.7578
"2015-11-16:12 AM",45.491
"2015-11-17:12 AM",44.6452
"2015-11-18:12 AM",44.7154
"2015-11-19:12 AM",42.0814
"2015-11-20:12 AM",39.6597
"2015-11-21:12 AM",35.1446
"2015-11-22:12 AM",34.2331
"2015-11-23:12 AM",36.6136
"2015-11-24:12 AM",39.0844
"2015-11-25:12 AM",39.9915
"2015-11-26:12 AM",38.5792
"2015-11-27:12 AM",34.4448
"2015-11-28:12 AM",32.2795
"2015-11-29:12 AM",32.0524
"2015-11-30:12 AM",32.6557
"2015-12-01:12 AM",34.5067
"2015-12-02:12 AM",35.7892
"2015-12-03:12 AM",35.6311
"2015-12-04:12 AM",37.5139
"2015-12-05:12 AM",38.1043
"2015-12-06:12 AM",39.0087
"2015-12-07:12 AM",41.1278
"2015-12-08:12 AM",43.7787
"2015-12-09:12 AM",46.0666
"2015-12-10:12 AM",46.3901
"2015-12-11:12 AM",45.2516
"2015-12-12:12 AM",44.155
"2015-12-13:12 AM",42.9323
"2015-12-14:12 AM",40.1792
"2015-12-15:12 AM",36.4393
"2015-12-16:12 AM",34.2489
"2015-12-17:12 AM",31.3194
"2015-12-18:12 AM",30.1428
"2015-12-19:12 AM",31.6009
"2015-12-20:12 AM",35.2836
"2015-12-21:12 AM",38.1682
"2015-12-22:12 AM",40.6026
"2015-12-23:12 AM",41.7229
"2015-12-24:12 AM",38.2786
"2015-12-25:12 AM",36.3828
"2015-12-26:12 AM",34.2214
"2015-12-27:12 AM",30.8273
"2015-12-28:12 AM",28.5006
"2015-12-29:12 AM",28.0274
"2015-12-30:12 AM",27.9421
"2015-12-31:12 AM",26.5471
"2016-01-01:12 AM",25.5767
"2016-01-02:12 AM",27.05
"2016-01-03:12 AM",29.1943
"2016-01-04:12 AM",28.3919
"2016-01-05:12 AM",28.8754
"2016-01-06:12 AM",31.6654
"2016-01-07:12 AM",33.7046
"2016-01-08:12 AM",33.008
"2016-01-09:12 AM",28.6628
"2016-01-10:12 AM",23.6786
"2016-01-11:12 AM",23.1283
"2016-01-12:12 AM",25.2383
"2016-01-13:12 AM",28.4166
"2016-01-14:12 AM",33.0669
"2016-01-15:12 AM",32.9664
"2016-01-16:12 AM",28.1822
"2016-01-17:12 AM",24.3684
"2016-01-18:12 AM",23.3913
"2016-01-19:12 AM",25.9909
"2016-01-20:12 AM",29.3464
"2016-01-21:12 AM",29.6067
"2016-01-22:12 AM",29.1981
"2016-01-23:12 AM",29.9977
"2016-01-24:12 AM",31.4013
"2016-01-25:12 AM",33.1075
"2016-01-26:12 AM",32.5335
"2016-01-27:12 AM",33.2818
"2016-01-28:12 AM",35.5323
"2016-01-29:12 AM",37.2079
"2016-01-30:12 AM",39.5215
"2016-01-31:12 AM",39.5861
"2016-02-01:12 AM",36.9019
"2016-02-02:12 AM",34.2108
"2016-02-03:12 AM",30.8125
"2016-02-04:12 AM",29.6692
"2016-02-05:12 AM",30.0661
"2016-02-06:12 AM",33.2017
"2016-02-07:12 AM",35.4537
"2016-02-08:12 AM",33.7291
"2016-02-09:12 AM",32.2126
"2016-02-10:12 AM",32.3227
"2016-02-11:12 AM",33.0514
"2016-02-12:12 AM",33.4551
"2016-02-13:12 AM",30.0313
"2016-02-14:12 AM",32.5584
"2016-02-15:12 AM",37.7361
"2016-02-16:12 AM",40.6713
"2016-02-17:12 AM",39.9349
"2016-02-18:12 AM",41.8518
"2016-02-19:12 AM",44.8673
"2016-02-20:12 AM",46.2366
"2016-02-21:12 AM",43.5981
"2016-02-22:12 AM",40.0541
"2016-02-23:12 AM",38.4994
"2016-02-24:12 AM",37.918
"2016-02-25:12 AM",37.0488
"2016-02-26:12 AM",37.5892
"2016-02-27:12 AM",42.6556
"2016-02-28:12 AM",45.5304
"2016-02-29:12 AM",43.4773
"2016-03-01:12 AM",41.5503
"2016-03-02:12 AM",40.3878
"2016-03-03:12 AM",41.2426
"2016-03-04:12 AM",42.3552
"2016-03-05:12 AM",44.3815
"2016-03-06:12 AM",46.5537
"2016-03-07:12 AM",47.4033
"2016-03-08:12 AM",48.0826
"2016-03-09:12 AM",47.917
"2016-03-10:12 AM",49.7316
"2016-03-11:12 AM",50.0185
"2016-03-12:12 AM",50.2592
"2016-03-13:12 AM",50.7004
"2016-03-14:12 AM",50.5058
"2016-03-15:12 AM",49.0775
"2016-03-16:12 AM",47.075
"2016-03-17:12 AM",45.3927
"2016-03-18:12 AM",42.4598
"2016-03-19:12 AM",39.7256
"2016-03-20:12 AM",40.1738
"2016-03-21:12 AM",43.5078
"2016-03-22:12 AM",46.1001
"2016-03-23:12 AM",45.4973
"2016-03-24:12 AM",44.2791
"2016-03-25:12 AM",43.1947
"2016-03-26:12 AM",43.0444
"2016-03-27:12 AM",45.3506
"2016-03-28:12 AM",45.5104
"2016-03-29:12 AM",45.7803
"2016-03-30:12 AM",48.1681
"2016-03-31:12 AM",49.017
"2016-04-01:12 AM",46.6718
"2016-04-02:12 AM",46.0301
"2016-04-03:12 AM",48.1719
"2016-04-04:12 AM",49.4987
"2016-04-05:12 AM",47.2721
"2016-04-06:12 AM",49.5784
"2016-04-07:12 AM",51.2253
"2016-04-08:12 AM",48.4831
"2016-04-09:12 AM",46.9465
"2016-04-10:12 AM",48.9994
"2016-04-11:12 AM",49.5547
"2016-04-12:12 AM",49.4283
"2016-04-13:12 AM",50.8903
"2016-04-14:12 AM",52.3994
"2016-04-15:12 AM",51.6641
"2016-04-16:12 AM",51.343
"2016-04-17:12 AM",51.9858
"2016-04-18:12 AM",53.0064
"2016-04-19:12 AM",54.2262
"2016-04-20:12 AM",56.3511
"2016-04-21:12 AM",57.8298
"2016-04-22:12 AM",57.4246
"2016-04-23:12 AM",55.5098
"2016-04-24:12 AM",54.3902
"2016-04-25:12 AM",53.7811
"2016-04-26:12 AM",52.957
"2016-04-27:12 AM",51.3934
"2016-04-28:12 AM",50.7317
"2016-04-29:12 AM",50.873
"2016-04-30:12 AM",51.3365
"2016-05-01:12 AM",51.9273
"2016-05-02:12 AM",53.5753
"2016-05-03:12 AM",56.1778
"2016-05-04:12 AM",57.634
"2016-05-05:12 AM",58.5675
"2016-05-06:12 AM",59.4304
"2016-05-07:12 AM",58.5972
"2016-05-08:12 AM",57.6316
"2016-05-09:12 AM",57.3253
"2016-05-10:12 AM",57.7904
"2016-05-11:12 AM",58.5043
"2016-05-12:12 AM",59.9358
"2016-05-13:12 AM",59.0738
"2016-05-14:12 AM",55.0899
"2016-05-15:12 AM",52.5337
"2016-05-16:12 AM",54.0054
"2016-05-17:12 AM",55.647
"2016-05-18:12 AM",57.1156
"2016-05-19:12 AM",58.0348
"2016-05-20:12 AM",58.5973
"2016-05-21:12 AM",59.605
"2016-05-22:12 AM",59.7821
"2016-05-23:12 AM",60.8077
"2016-05-24:12 AM",62.6238
"2016-05-25:12 AM",63.6708
"2016-05-26:12 AM",64.1219
"2016-05-27:12 AM",63.1076
"2016-05-28:12 AM",63.8987
"2016-05-29:12 AM",65.4595
"2016-05-30:12 AM",65.921
"2016-05-31:12 AM",65.2851
"2016-06-01:12 AM",65.7205
"2016-06-02:12 AM",66.8316
"2016-06-03:12 AM",68.308
"2016-06-04:12 AM",69.4465
"2016-06-05:12 AM",69.9433
"2016-06-06:12 AM",69.6598
"2016-06-07:12 AM",69.3219
"2016-06-08:12 AM",69.0426
"2016-06-09:12 AM",70.2118
"2016-06-10:12 AM",71.3687
"2016-06-11:12 AM",71.2101
"2016-06-12:12 AM",69.8423
"2016-06-13:12 AM",68.3019
"2016-06-14:12 AM",68.238
"2016-06-15:12 AM",68.9569
"2016-06-16:12 AM",70.1391
"2016-06-17:12 AM",71.071
"2016-06-18:12 AM",71.9299
"2016-06-19:12 AM",72.7615
"2016-06-20:12 AM",73.9254
"2016-06-21:12 AM",74.0194
"2016-06-22:12 AM",73.8205
"2016-06-23:12 AM",73.4193
"2016-06-24:12 AM",73.1325
"2016-06-25:12 AM",73.0598
"2016-06-26:12 AM",73.7514
"2016-06-27:12 AM",73.8043
"2016-06-28:12 AM",73.4576
"2016-06-29:12 AM",72.741
"2016-06-30:12 AM",72.095
"2016-07-01:12 AM",70.9009
"2016-07-02:12 AM",70.8427
"2016-07-03:12 AM",71.9253
"2016-07-04:12 AM",73.3273
"2016-07-05:12 AM",74.577
"2016-07-06:12 AM",74.6796
"2016-07-07:12 AM",73.9387
"2016-07-08:12 AM",74.4858
"2016-07-09:12 AM",74.3711
"2016-07-10:12 AM",73.1568
"2016-07-11:12 AM",72.6309
"2016-07-12:12 AM",73.3854
"2016-07-13:12 AM",74.9412
"2016-07-14:12 AM",74.6906
"2016-07-15:12 AM",73.4374
"2016-07-16:12 AM",73.2173
"2016-07-17:12 AM",74.7009
"2016-07-18:12 AM",75.79
"2016-07-19:12 AM",76.5691
"2016-07-20:12 AM",77.8669
"2016-07-21:12 AM",79.4392
"2016-07-22:12 AM",79.7122
"2016-07-23:12 AM",78.247
"2016-07-24:12 AM",77.6116
"2016-07-25:12 AM",77.7191
"2016-07-26:12 AM",77.6584
"2016-07-27:12 AM",76.8726
"2016-07-28:12 AM",76.145
"2016-07-29:12 AM",75.7962
"2016-07-30:12 AM",76.0235
"2016-07-31:12 AM",76.4244
"2016-08-01:12 AM",76.3084
"2016-08-02:12 AM",76.6681
"2016-08-03:12 AM",76.4735
"2016-08-04:12 AM",75.8091
"2016-08-05:12 AM",74.664
"2016-08-06:12 AM",74.1456
"2016-08-07:12 AM",73.5442
"2016-08-08:12 AM",73.5634
"2016-08-09:12 AM",74.5374
"2016-08-10:12 AM",75.2169
"2016-08-11:12 AM",75.7976
"2016-08-12:12 AM",75.0429
"2016-08-13:12 AM",74.2563
"2016-08-14:12 AM",74.0622
"2016-08-15:12 AM",74.0734
"2016-08-16:12 AM",74.9262
"2016-08-17:12 AM",75.3177
"2016-08-18:12 AM",74.3099
"2016-08-19:12 AM",71.577
"2016-08-20:12 AM",70.2163
"2016-08-21:12 AM",70.3288
"2016-08-22:12 AM",70.8057
"2016-08-23:12 AM",70.9896
"2016-08-24:12 AM",70.6842
"2016-08-25:12 AM",70.0824
"2016-08-26:12 AM",69.6835
"2016-08-27:12 AM",70.7868
"2016-08-28:12 AM",72.8375
"2016-08-29:12 AM",72.8821
"2016-08-30:12 AM",72.9194
"2016-08-31:12 AM",72.3747
"2016-09-01:12 AM",70.8382
"2016-09-02:12 AM",68.4063
"2016-09-03:12 AM",67.5333
"2016-09-04:12 AM",66.9952
"2016-09-05:12 AM",67.5635
"2016-09-06:12 AM",68.8671
"2016-09-07:12 AM",69.9593
"2016-09-08:12 AM",70.3024
"2016-09-09:12 AM",69.2114
"2016-09-10:12 AM",67.7343
"2016-09-11:12 AM",67.3833
"2016-09-12:12 AM",64.8599
"2016-09-13:12 AM",63.0189
"2016-09-14:12 AM",63.2725
"2016-09-15:12 AM",65.1684
"2016-09-16:12 AM",65.9701
"2016-09-17:12 AM",66.5679
"2016-09-18:12 AM",68.5351
"2016-09-19:12 AM",69.3531
"2016-09-20:12 AM",68.9308
"2016-09-21:12 AM",67.7806
"2016-09-22:12 AM",65.4024
"2016-09-23:12 AM",64.0065
"2016-09-24:12 AM",63.5043
"2016-09-25:12 AM",62.3525
"2016-09-26:12 AM",61.77
"2016-09-27:12 AM",62.3566
"2016-09-28:12 AM",62.4306
"2016-09-29:12 AM",61.6003
"2016-09-30:12 AM",61.0488
"2016-10-01:12 AM",60.939
"2016-10-02:12 AM",60.411
"2016-10-03:12 AM",59.4502
"2016-10-04:12 AM",58.4627
"2016-10-05:12 AM",57.7715
"2016-10-06:12 AM",56.9633
"2016-10-07:12 AM",54.9522
"2016-10-08:12 AM",55.6108
"2016-10-09:12 AM",56.5671
"2016-10-10:12 AM",56.8728
"2016-10-11:12 AM",56.0833
"2016-10-12:12 AM",53.443
"2016-10-13:12 AM",52.8633
"2016-10-14:12 AM",56.7979
"2016-10-15:12 AM",60.0528
"2016-10-16:12 AM",61.36
"2016-10-17:12 AM",61.4413
"2016-10-18:12 AM",58.901
"2016-10-19:12 AM",56.5624
"2016-10-20:12 AM",53.5561
"2016-10-21:12 AM",52.3927
"2016-10-22:12 AM",52.4235
"2016-10-23:12 AM",54.05
"2016-10-24:12 AM",54.1972
"2016-10-25:12 AM",54.2534
"2016-10-26:12 AM",54.4514
"2016-10-27:12 AM",56.0226
"2016-10-28:12 AM",57.5049
"2016-10-29:12 AM",57.3975
"2016-10-30:12 AM",55.566
"2016-10-31:12 AM",54.7999
"2016-11-01:12 AM",55.5269
"2016-11-02:12 AM",55.582
"2016-11-03:12 AM",55.0895
"2016-11-04:12 AM",53.6288
"2016-11-05:12 AM",52.8042
"2016-11-06:12 AM",52.9977
"2016-11-07:12 AM",52.3636
"2016-11-08:12 AM",51.8094
"2016-11-09:12 AM",50.7506
"2016-11-10:12 AM",50.0992
"2016-11-11:12 AM",48.9159
"2016-11-12:12 AM",47.4044
"2016-11-13:12 AM",47.9422
"2016-11-14:12 AM",49.4071
"2016-11-15:12 AM",50.9837
"2016-11-16:12 AM",50.5008
"2016-11-17:12 AM",47.5925
"2016-11-18:12 AM",43.1748
"2016-11-19:12 AM",38.0966
"2016-11-20:12 AM",38.1173
"2016-11-21:12 AM",39.8192
"2016-11-22:12 AM",40.7977
"2016-11-23:12 AM",40.7806
"2016-11-24:12 AM",40.6332
"2016-11-25:12 AM",40.5577
"2016-11-26:12 AM",40.6051
"2016-11-27:12 AM",40.8274
"2016-11-28:12 AM",41.7835
"2016-11-29:12 AM",40.9269
"2016-11-30:12 AM",37.8799
"2016-12-01:12 AM",35.1253
"2016-12-02:12 AM",34.1703
"2016-12-03:12 AM",34.6906
"2016-12-04:12 AM",35.7276
"2016-12-05:12 AM",35.2814
"2016-12-06:12 AM",31.0915
"2016-12-07:12 AM",26.0505
"2016-12-08:12 AM",23.2826
"2016-12-09:12 AM",23.7812
"2016-12-10:12 AM",26.5365
"2016-12-11:12 AM",31.1763
"2016-12-12:12 AM",31.5732
"2016-12-13:12 AM",29.176
"2016-12-14:12 AM",27.2768
"2016-12-15:12 AM",25.7589
"2016-12-16:12 AM",26.6626
"2016-12-17:12 AM",23.4898
"2016-12-18:12 AM",17.2074
"2016-12-19:12 AM",21.0222
"2016-12-20:12 AM",29.7649
"2016-12-21:12 AM",33.4144
"2016-12-22:12 AM",33.2818
"2016-12-23:12 AM",34.8912
"2016-12-24:12 AM",36.8283
"2016-12-25:12 AM",35.8799
"2016-12-26:12 AM",34.0313
"2016-12-27:12 AM",33.9233
"2016-12-28:12 AM",36.3299
"2016-12-29:12 AM",34.2729
"2016-12-30:12 AM",32.3697
"2016-12-31:12 AM",32.0243
"2017-01-01:12 AM",32.6055
"2017-01-02:12 AM",33.5287
"2017-01-03:12 AM",29.9601
"2017-01-04:12 AM",23.8964
"2017-01-05:12 AM",19.0342
"2017-01-06:12 AM",14.0776
"2017-01-07:12 AM",14.1872
"2017-01-08:12 AM",20.9386
"2017-01-09:12 AM",28.3381
"2017-01-10:12 AM",34.1145
"2017-01-11:12 AM",34.0911
"2017-01-12:12 AM",31.948
"2017-01-13:12 AM",28.1723
"2017-01-14:12 AM",29.5417
"2017-01-15:12 AM",30.6644
"2017-01-16:12 AM",32.6431
"2017-01-17:12 AM",34.9363
"2017-01-18:12 AM",37.1541
"2017-01-19:12 AM",38.6818
"2017-01-20:12 AM",39.2972
"2017-01-21:12 AM",39.9774
"2017-01-22:12 AM",38.4291
"2017-01-23:12 AM",36.2442
"2017-01-24:12 AM",34.0412
"2017-01-25:12 AM",32.1951
"2017-01-26:12 AM",29.2242
"2017-01-27:12 AM",27.7225
"2017-01-28:12 AM",29.8825
"2017-01-29:12 AM",32.3199
"2017-01-30:12 AM",33.7698
"2017-01-31:12 AM",36.2142
"2017-02-01:12 AM",33.5934
"2017-02-02:12 AM",28.4738
"2017-02-03:12 AM",27.5896
"2017-02-04:12 AM",31.6202
"2017-02-05:12 AM",35.2978
"2017-02-06:12 AM",38.5938
"2017-02-07:12 AM",39.8287
"2017-02-08:12 AM",35.652
"2017-02-09:12 AM",33.5894
"2017-02-10:12 AM",40.1976
"2017-02-11:12 AM",44.2495
"2017-02-12:12 AM",40.9923
"2017-02-13:12 AM",37.0882
"2017-02-14:12 AM",37.5098
